# t, p_1, p_2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, total_CO2_mass
60600.000000,111020.049348,105182.986987,0.002166,0.000158,0.001158,0.000146,0.000000,0.000000,0.000069,0.000000,0.654155,0.008468
61200.000000,111019.233958,105182.906348,0.002161,0.000158,0.001163,0.000148,0.000000,0.000000,0.000068,0.000000,0.658671,0.008467
61800.000000,111019.149674,105182.897613,0.002154,0.000157,0.001169,0.000149,0.000000,0.000000,0.000067,0.000000,0.662157,0.008467
62400.000000,111019.970988,105182.978510,0.002150,0.000157,0.001174,0.000150,0.000000,0.000000,0.000065,0.000000,0.664671,0.008467
63000.000000,111019.733135,105182.956676,0.002148,0.000156,0.001177,0.000151,0.000000,0.000000,0.000064,0.000000,0.666988,0.008467
63600.000000,111019.634082,105182.947574,0.002143,0.000156,0.001182,0.000153,0.000000,0.000000,0.000063,0.000000,0.666235,0.008467
64200.000000,111019.911299,105182.974662,0.002139,0.000156,0.001186,0.000154,0.000000,0.000000,0.000062,0.000000,0.663793,0.008467
64800.000000,111019.999880,105182.983056,0.002133,0.000155,0.001192,0.000155,0.000000,0.000000,0.000060,0.000000,0.659213,0.008466
65400.000000,111020.079247,105182.991466,0.002130,0.000155,0.001196,0.000157,0.000000,0.000000,0.000059,0.000000,0.659387,0.008466
66000.000000,111019.977691,105182.980749,0.002128,0.000155,0.001198,0.000158,0.000000,0.000000,0.000059,0.000000,0.661707,0.008466
66600.000000,111019.970165,105182.980754,0.002122,0.000155,0.001204,0.000159,0.000000,0.000000,0.000057,0.000000,0.659115,0.008466
67200.000000,111020.322351,105183.015535,0.002118,0.000154,0.001209,0.000160,0.000000,0.000000,0.000056,0.000000,0.660246,0.008466
67800.000000,111019.726330,105182.956900,0.002112,0.000154,0.001215,0.000162,0.000000,0.000000,0.000055,0.000000,0.659151,0.008466
68400.000000,111019.710699,105182.955812,0.002107,0.000154,0.001220,0.000163,0.000000,0.000000,0.000054,0.000000,0.653644,0.008465
69000.000000,111019.824980,105182.966900,0.002102,0.000153,0.001225,0.000164,0.000000,0.000000,0.000054,0.000000,0.651760,0.008465
69600.000000,111020.007785,105182.984262,0.002099,0.000153,0.001228,0.000165,0.000000,0.000000,0.000053,0.000000,0.651768,0.008465
70200.000000,111019.790595,105182.963228,0.002094,0.000153,0.001233,0.000167,0.000000,0.000000,0.000052,0.000000,0.642840,0.008465
70800.000000,111020.216024,105183.003452,0.002089,0.000152,0.001239,0.000168,0.000000,0.000000,0.000051,0.000000,0.640608,0.008465
71400.000000,111019.957237,105182.976607,0.002083,0.000152,0.001245,0.000169,0.000000,0.000000,0.000050,0.000000,0.641176,0.008465
72000.000000,111020.045697,105182.985929,0.002080,0.000152,0.001249,0.000170,0.000000,0.000000,0.000050,0.000000,0.639357,0.008465
72600.000000,111020.090440,105182.989249,0.002075,0.000151,0.001253,0.000172,0.000000,0.000000,0.000049,0.000000,0.634165,0.008464
73200.000000,111020.084111,105182.985173,0.002071,0.000151,0.001258,0.000173,0.000000,0.000000,0.000048,0.000000,0.635572,0.008464
73800.000000,111019.852566,105182.957732,0.002068,0.000151,0.001261,0.000174,0.000000,0.000000,0.000047,0.000000,0.632183,0.008464
74400.000000,111020.238438,105182.997478,0.002063,0.000150,0.001266,0.000175,0.000000,0.000000,0.000047,0.000000,0.628772,0.008464
75000.000000,111019.951357,105182.966833,0.002059,0.000150,0.001271,0.000177,0.000000,0.000000,0.000046,0.000000,0.630940,0.008464
75600.000000,111020.159790,105182.988391,0.002057,0.000150,0.001273,0.000178,0.000000,0.000000,0.000045,0.000000,0.631454,0.008464
76200.000000,111020.042362,105182.975485,0.002052,0.000149,0.001279,0.000179,0.000000,0.000000,0.000045,0.000000,0.628497,0.008464
76800.000000,111019.921691,105182.962338,0.002047,0.000149,0.001283,0.000180,0.000000,0.000000,0.000044,0.000000,0.624787,0.008464
77400.000000,111019.925831,105182.959197,0.002043,0.000149,0.001287,0.000182,0.000000,0.000000,0.000044,0.000000,0.621104,0.008463
78000.000000,111020.023856,105182.974444,0.002038,0.000149,0.001292,0.000183,0.000000,0.000000,0.000043,0.000000,0.619392,0.008463
78600.000000,111020.050587,105182.976785,0.002033,0.000148,0.001297,0.000184,0.000000,0.000000,0.000042,0.000000,0.618357,0.008463
79200.000000,111019.710213,105182.939680,0.002031,0.000148,0.001300,0.000185,0.000000,0.000000,0.000042,0.000000,0.617977,0.008463
79800.000000,111019.566867,105182.924896,0.002028,0.000148,0.001304,0.000187,0.000000,0.000000,0.000041,0.000000,0.617462,0.008463
80400.000000,111019.504633,105182.918619,0.002022,0.000147,0.001310,0.000188,0.000000,0.000000,0.000041,0.000000,0.613565,0.008463
81000.000000,111019.965464,105182.967667,0.002020,0.000147,0.001313,0.000189,0.000000,0.000000,0.000040,0.000000,0.616096,0.008462
81600.000000,111019.452351,105182.913375,0.002016,0.000147,0.001318,0.000190,0.000000,0.000000,0.000040,0.000000,0.614674,0.008462
82200.000000,111020.060319,105182.975268,0.002012,0.000147,0.001322,0.000191,0.000000,0.000000,0.000039,0.000000,0.616901,0.008462
82800.000000,111020.172542,105182.987283,0.002009,0.000146,0.001325,0.000193,0.000000,0.000000,0.000039,0.000000,0.619505,0.008462
83400.000000,111020.129996,105182.983745,0.002005,0.000146,0.001328,0.000194,0.000000,0.000000,0.000038,0.000000,0.617112,0.008462
84000.000000,111020.245841,105182.995903,0.002000,0.000146,0.001334,0.000195,0.000000,0.000000,0.000038,0.000000,0.610644,0.008462
84600.000000,111019.620252,105182.926308,0.001996,0.000145,0.001338,0.000196,0.000000,0.000000,0.000037,0.000000,0.605724,0.008462
85200.000000,111020.291403,105182.997564,0.001990,0.000145,0.001344,0.000198,0.000000,0.000000,0.000037,0.000000,0.601128,0.008461
85800.000000,111019.893230,105182.951265,0.001988,0.000145,0.001347,0.000199,0.000000,0.000000,0.000037,0.000000,0.599916,0.008461
86400.000000,111020.300481,105182.994656,0.001986,0.000145,0.001350,0.000200,0.000000,0.000000,0.000036,0.000000,0.599678,0.008461
87000.000000,111020.208002,105182.984131,0.001982,0.000144,0.001353,0.000201,0.000000,0.000000,0.000036,0.000000,0.596609,0.008461
87600.000000,111019.853921,105182.942780,0.001978,0.000144,0.001358,0.000202,0.000000,0.000000,0.000035,0.000000,0.593960,0.008461
88200.000000,111020.261207,105182.989667,0.001973,0.000144,0.001363,0.000204,0.000000,0.000000,0.000035,0.000000,0.591488,0.008461
88800.000000,111019.987360,105182.958088,0.001969,0.000143,0.001366,0.000205,0.000000,0.000000,0.000035,0.000000,0.591374,0.008461
89400.000000,111019.832454,105182.939805,0.001963,0.000143,0.001372,0.000206,0.000000,0.000000,0.000034,0.000000,0.587437,0.008460
90000.000000,111020.068170,105182.966658,0.001959,0.000143,0.001377,0.000207,0.000000,0.000000,0.000034,0.000000,0.582677,0.008460
